name,Buy Price,Unlock Time,Buy Market,Sell Price,Sell Market,Profit,Relative Profit,Time Efficiency
AK-47 | X-Ray (Minimal Wear),1103.1,0,Skinport,5965.537499999999,Buff,4862.4375,4.407975251563776,413.8361030431183
StatTrak™ AWP | PAW (Well-Worn),5.16,0,Skinport,27.9045,Buff,22.7445,4.407848837209302,413.82423482226
USP-S | Desert Tactical (Battle-Scarred),0.123,5,Skinout,0.6825,Buff,0.5595,4.548780487804878,413.8189341355577
"Sticker | fame (Holo, Champion) | Rio 2022",0.348,1,Skinout,1.8915,Buff,1.5434999999999999,4.435344827586206,413.79889421997336
★ Survival Knife | Stained (Minimal Wear),149.65,0,Skinport,809.2305,Buff,659.5805,4.407487470765119,413.79030847909866
USP-S | Blueprint (Field-Tested),4.102,8,Skinout,23.107499999999998,Buff,19.005499999999998,4.633227693807898,413.76970902763964
Five-SeveN | Neon Kimono (Factory New),248.28,0,Skinport,1342.458,Buff,1094.178,4.407032382793621,413.74758323180964
M4A1-S | Leaded Glass (Battle-Scarred),3.667,4,Skinout,20.241,Buff,16.573999999999998,4.519770929915462,413.74688117131655
StatTrak™ MAG-7 | Insomnia (Factory New),1.1,0,Skinport,5.9475,Buff,4.8475,4.406818181818181,413.727473296548
★ Survival Knife | Urban Masked (Minimal Wear),109.47,0,Skinport,591.8249999999999,Buff,482.3549999999999,4.406275691970402,413.67654245602984
M249 | Humidor (Minimal Wear),13.665,0,Skinout,73.87575,Buff,60.21075,4.406201975850713,413.66962172940083
★ StatTrak™ Butterfly Knife | Scorched (Minimal Wear),658.31,0,Skinport,3558.75,Buff,2900.44,4.405887803618357,413.64012614358137
StatTrak™ SSG 08 | Turbo Peek (Field-Tested),10.66,0,Skinport,57.6225,Buff,46.962500000000006,4.4054878048780495,413.60257286561045
Sticker | NRG (Foil) | Katowice 2019,7.54,0,Skinport,40.754999999999995,Buff,33.214999999999996,4.405172413793103,413.5729628496553
PP-Bizon | Water Sigil (Field-Tested),1.38,0,Skinport,7.45875,Buff,6.07875,4.404891304347827,413.5465713136954
StatTrak™ Tec-9 | Jambiya (Minimal Wear),0.852,8,Skinout,4.797,Buff,3.945,4.630281690140845,413.50661660899164
SG 553 | Pulse (Minimal Wear),3.5,0,Skinport,18.915,Buff,15.415,4.404285714285714,413.48971640479874
P90 | Glacier Mesh (Minimal Wear),5.99,0,Skinport,32.370000000000005,Buff,26.380000000000003,4.404006677796327,413.46351948517366
Autograph Capsule | HellRaisers | Atlanta 2017,6.82,0,Skinport,36.855,Buff,30.034999999999997,4.403958944281524,413.45903809618585
Sawed-Off | Wasteland Princess (Field-Tested),1.456,5,Skinout,8.072999999999999,Buff,6.616999999999999,4.544642857142857,413.4425189809916
Sticker | Titan (Holo) | Katowice 2015,622.59,0,Skinport,3363.75,Buff,2741.16,4.402833325302366,413.3533610573502
★ Specialist Gloves | Field Agent (Well-Worn),198.96,0,Skinport,1074.92775,Buff,875.96775,4.402732961399276,413.3439385437991
Sticker | Gambit Gaming (Gold) | Stockholm 2021,7.32,0,Skinport,39.546,Buff,32.226,4.4024590163934425,413.3182196304222
StatTrak™ FAMAS | Roll Cage (Field-Tested),7.58,0,Skinport,40.949999999999996,Buff,33.37,4.402374670184696,413.3103009139273
StatTrak™ P250 | Re.built (Field-Tested),0.123,8,Skinout,0.6922499999999999,Buff,0.5692499999999999,4.628048780487804,413.3072069450421
★ Huntsman Knife | Stained (Minimal Wear),160.27,0,Skinport,865.8,Buff,705.53,4.402133899045361,413.2876964789335
Maximus | Sabre,2.065,1,Skinout,11.2125,Buff,9.1475,4.429782082324456,413.2799136383908
StatTrak™ XM1014 | Quicksilver (Well-Worn),1.11,0,Skinport,5.99625,Buff,4.8862499999999995,4.402027027027026,413.2776629608061
Sticker | FugLy (Gold) | Katowice 2019,47.83,0,Skinport,258.375,Buff,210.54500000000002,4.401944386368388,413.26990436730864
USP-S | Stainless (Minimal Wear),6.775,8,Skinout,38.1225,Buff,31.347500000000004,4.626937269372694,413.2079436104784
★ Butterfly Knife | Stained (Minimal Wear),852.11,0,Skinport,4602.0,Buff,3749.89,4.400711175787164,413.154126253313
Galil AR | Akoben (Battle-Scarred),0.13,0,Skinport,0.702,Buff,0.572,4.3999999999999995,413.08735858799224
MP7 | Cirrus (Well-Worn),0.13,0,Skinport,0.702,Buff,0.572,4.3999999999999995,413.08735858799224
Galil AR | Black Sand (Minimal Wear),0.13,0,Skinport,0.702,Buff,0.572,4.3999999999999995,413.08735858799224
MP7 | Akoben (Battle-Scarred),0.13,0,Skinport,0.702,Buff,0.572,4.3999999999999995,413.08735858799224
StatTrak™ MP9 | Food Chain (Well-Worn),2.88,0,Skinport,15.55125,Buff,12.67125,4.399739583333334,413.0629097623183
Atlanta 2017 Legends (Holo-Foil),104.55,0,Skinport,564.525,Buff,459.97499999999997,4.399569583931133,413.0469496250418
★ M9 Bayonet | Slaughter (Field-Tested),828.6,0,Skinport,4474.08,Buff,3645.48,4.3995655322230265,413.0465692365419
StatTrak™ AWP | Wildfire (Factory New),339.21,0,Skinport,1831.5375,Buff,1492.3274999999999,4.399420712832758,413.03297308667874
Galil AR | Eco (Field-Tested),3.734,3,Skinout,20.474999999999998,Buff,16.741,4.483395822174612,413.0258703062747
Tec-9 | Re-Entry (Factory New),1.116,0,Skinout,6.025499999999999,Buff,4.9094999999999995,4.399193548387096,413.01164609558236
StatTrak™ UMP-45 | Corporal (Well-Worn),0.54,0,Skinport,2.9152500000000003,Buff,2.3752500000000003,4.398611111111111,412.95696485106424
★ Butterfly Knife | Case Hardened (Well-Worn),861.3,0,Skinport,4649.775,Buff,3788.4749999999995,4.398554510623476,412.9516509997161
Sticker | SPUNJ (Foil) | Cologne 2015,26.91,0,Skinport,145.275,Buff,118.36500000000001,4.398550724637682,412.95129555815436
★ Nomad Knife | Urban Masked (Well-Worn),148.28,0,Skinport,800.475,Buff,652.195,4.398401672511465,412.9373020242656
SCAR-20 | Cardiac (Well-Worn),2.89,0,Skinport,15.6,Buff,12.709999999999999,4.397923875432525,412.8924447667019
Sticker | Astralis (Gold) | Antwerp 2022,8.51,0,Skinport,45.932249999999996,Buff,37.42225,4.397444183313748,412.84740959618347
StatTrak™ P90 | Shallow Grave (Minimal Wear),8.68,0,Skinport,46.848749999999995,Buff,38.168749999999996,4.397321428571428,412.8358849524882
AK-47 | Steel Delta (Battle-Scarred),1.167,8,Skinout,6.56175,Buff,5.39475,4.622750642673521,412.8340575367508
StatTrak™ AK-47 | Redline (Minimal Wear),196.64,0,Skinport,1061.2875,Buff,864.6474999999999,4.39710893002441,412.81593484714915
Five-SeveN | Triumvirate (Minimal Wear),2.69,0,Skinport,14.51775,Buff,11.82775,4.396933085501859,412.7994259495713
XM1014 | Scumbria (Factory New),0.86,0,Skinport,4.641,Buff,3.781,4.396511627906977,412.7598580394289
AK-47 | Cartel (Factory New),21.5,0,Skinport,116.02499999999999,Buff,94.52499999999999,4.3965116279069765,412.7598580394288
M4A4 | Magnesium (Field-Tested),0.162,5,Skinout,0.897,Buff,0.735,4.537037037037037,412.7505901491091
FAMAS | Sundown (Field-Tested),92.85,0,Skinport,501.05249999999995,Buff,408.2025,4.396365105008078,412.74610195822913
Sticker | Virtus.Pro (Foil) | Cluj-Napoca 2015,10.66,0,Skinport,57.525,Buff,46.864999999999995,4.396341463414633,412.7438824029135
★ M9 Bayonet | Freehand (Well-Worn),490.61,0,Skinport,2647.125,Buff,2156.515,4.395578973115101,412.6722971520538
StatTrak™ SG 553 | Wave Spray (Minimal Wear),8.11,0,Skinport,43.758,Buff,35.648,4.395561035758324,412.67061313038766
USP-S | Orange Anolis (Factory New),84.12,0,Skinport,453.8625,Buff,369.7425,4.395417261055635,412.6571150594409
★ StatTrak™ Navaja Knife | Crimson Web (Minimal Wear),232.76,0,Skinport,1255.8,Buff,1023.04,4.395256916996048,412.6420613994318
XM1014 | Charter (Field-Tested),0.45,0,Skinport,2.42775,Buff,1.9777500000000001,4.3950000000000005,412.6179411350514
MAC-10 | Toybox (Factory New),15.0,0,Skinport,80.925,Buff,65.925,4.395,412.6179411350513
MAC-10 | Button Masher (Factory New),1.2,0,Skinport,6.473999999999999,Buff,5.273999999999999,4.395,412.6179411350513
SCAR-20 | Outbreak (Minimal Wear),0.15,0,Skinport,0.8092499999999999,Buff,0.6592499999999999,4.395,412.6179411350513
M4A1-S | Chantico's Fire (Battle-Scarred),13.563,5,Skinout,75.075,Buff,61.512,4.535279805352798,412.5907284577061
Nova | Hyper Beast (Minimal Wear),19.41,0,Skinport,104.70524999999999,Buff,85.29525,4.394397217928902,412.56134985015274
StatTrak™ Dual Berettas | Hemoglobin (Factory New),28.07,0,Skinport,151.41750000000002,Buff,123.34750000000003,4.394282151763449,412.55054703689143
Sticker | FlameZ (Gold) | Paris 2023,3.38,0,Skinport,18.232499999999998,Buff,14.8525,4.394230769230769,412.5457230653682
AK-47 | Aquamarine Revenge (Minimal Wear),50.12,5,Skinout,277.3875,Buff,227.26749999999998,4.534467278531524,412.516809968116
★ Falchion Knife | Doppler (Minimal Wear),475.22,0,Skinport,2563.275,Buff,2088.0550000000003,4.39387020748285,412.51187226990095
USP-S | Cortex (Field-Tested),1.88,0,Skinport,10.14,Buff,8.260000000000002,4.393617021276597,412.48810226508914
Sticker | Titan | Katowice 2015,71.01,0,Skinport,382.98,Buff,311.97,4.39332488381918,412.46067538085526
★ StatTrak™ Karambit | Fade (Factory New),2530.0,0,Skinport,13644.637499999999,Buff,11114.637499999999,4.393137351778655,412.4430692182937
StatTrak™ CZ75-Auto | Victoria (Battle-Scarred),34.62,0,Skinport,186.70275,Buff,152.08275,4.392915944540729,412.4222827339556
MP9 | Army Sheen (Factory New),0.575,0,Skinout,3.1005000000000003,Buff,2.5255,4.392173913043479,412.3526182268674
Sticker | fox (Foil) | Cologne 2016,28.91,0,Skinport,155.88299999999998,Buff,126.97299999999998,4.392009685230024,412.3371999464887
USP-S | Caiman (Minimal Wear),44.52,0,Skinport,240.045,Buff,195.52499999999998,4.391846361185983,412.3218665151371
Desert Eagle | Printstream (Minimal Wear),51.54,0,Skinport,277.875,Buff,226.335,4.391443538998836,412.2840481621214
★ Flip Knife | Scorched (Field-Tested),146.39,0,Skinport,789.25275,Buff,642.86275,4.3914389644101375,412.2836186837664
StatTrak™ M4A1-S | Atomic Alloy (Field-Tested),42.59,0,Skinport,229.61249999999998,Buff,187.02249999999998,4.391230335759567,412.2640318978141
★ Butterfly Knife | Ultraviolet (Field-Tested),808.4,0,Skinport,4358.25,Buff,3549.85,4.391204849084612,412.26163911980575
FAMAS | Eye of Athena (Factory New),12.6,0,Skinport,67.92825,Buff,55.328250000000004,4.391130952380953,412.2547014393234
★ StatTrak™ Stiletto Knife | Damascus Steel (Minimal Wear),311.1,0,Skinport,1677.0,Buff,1365.9,4.390549662487946,412.20012791512426
Sticker | Luminosity Gaming (Foil) | MLG Columbus 2016,71.99,0,Skinport,388.05,Buff,316.06,4.390331990554244,412.1796921141852
★ StatTrak™ M9 Bayonet | Ultraviolet (Field-Tested),492.0,0,Skinport,2652.0,Buff,2160.0,4.390243902439025,412.1714220944491
MAG-7 | Praetorian (Factory New),4.05,0,Skinport,21.83025,Buff,17.78025,4.390185185185185,412.16590951370085
★ Falchion Knife | Forest DDPAT (Battle-Scarred),106.18,0,Skinport,572.3249999999999,Buff,466.1449999999999,4.390139385948388,412.1616097214841
P90 | Vent Rush (Field-Tested),0.439,5,Skinout,2.42775,Buff,1.98875,4.530182232346242,412.1269838927823
USP-S | Flashback (Minimal Wear),0.64,5,Skinout,3.53925,Buff,2.89925,4.530078124999999,412.11751287276417
★ Stiletto Knife | Slaughter (Minimal Wear),495.56,0,Skinport,2670.525,Buff,2174.965,4.388903462749213,412.04557693744664
★ Survival Knife | Blue Steel (Field-Tested),142.01,0,Skinport,765.2774999999999,Buff,623.2674999999999,4.388898669107809,412.045126893659
Sticker | Natus Vincere | Stockholm 2021,0.066,8,Skinout,0.3705,Buff,0.3045,4.613636363636363,412.02010820500493
★ StatTrak™ M9 Bayonet | Black Laminate (Field-Tested),723.39,0,Skinport,3898.0499999999997,Buff,3174.66,4.388587069215776,412.015872808128
StatTrak™ AWP | Exoskeleton (Minimal Wear),8.379,7,Skinout,46.8,Buff,38.421,4.5853920515574655,412.01452499348255
Sticker | 3DMAX (Holo) | Katowice 2015,253.32,0,Skinport,1365.0,Buff,1111.68,4.388441496920891,412.00220597295134
Sticker | mousesports (Holo) | London 2018,15.08,0,Skinport,81.2565,Buff,66.1765,4.388362068965518,411.9947489992506
Headcrab Glyph Pin,3.59,0,Skinport,19.344,Buff,15.754000000000001,4.388300835654596,411.98900020228103
Sticker | ESL One (Foil) | Katowice 2015,43.7,0,Skinport,235.4625,Buff,191.7625,4.388157894736842,411.97558040997427
AK-47 | Baroque Purple (Minimal Wear),5.574,0,Skinout,30.03,Buff,24.456000000000003,4.38751345532831,411.9150781888289
Sticker | FaZe Clan (Holo) | Boston 2018,46.42,0,Skinport,250.0875,Buff,203.66750000000002,4.3874946143903495,411.9133093358071
★ Hand Wraps | Arboreal (Factory New),298.28,0,Skinport,1606.8,Buff,1308.52,4.386884806222342,411.85605841640535
★ Karambit | Crimson Web (Battle-Scarred),657.02,0,Skinport,3539.25,Buff,2882.23,4.386822318955283,411.85019189365653
P2000 | Dispatch (Minimal Wear),18.68,0,Skinport,100.62,Buff,81.94,4.386509635974304,411.8208361239547
StatTrak™ Galil AR | Black Sand (Well-Worn),0.21,0,Skinport,1.131,Buff,0.921,4.385714285714286,411.746165865304
★ M9 Bayonet | Freehand (Battle-Scarred),475.22,0,Skinport,2559.375,Buff,2084.1549999999997,4.385663482176676,411.74139625185893
FAMAS | Macabre (Factory New),3.152,0,Skinout,16.97475,Buff,13.82275,4.385390228426395,411.71574223596633
Sticker | dimasick | Boston 2018,6.46,0,Skinport,34.788,Buff,28.327999999999996,4.385139318885448,411.6921859724403
★ Stiletto Knife | Blue Steel (Well-Worn),264.26,0,Skinport,1423.0125,Buff,1158.7525,4.384895557405586,411.6693007938399
★ StatTrak™ Huntsman Knife | Autotronic (Field-Tested),245.8,0,Skinport,1323.5625,Buff,1077.7625,4.3847131814483316,411.6521787023735
M4A1-S | Decimator (Battle-Scarred),9.969,5,Skinout,55.07775,Buff,45.10875,4.524902196810111,411.6466400547762
M249 | Aztec (Factory New),1.57,0,Skinport,8.45325,Buff,6.88325,4.384235668789809,411.6073481471913
Sticker | Flash Gaming (Foil) | Boston 2018,84.12,0,Skinport,452.8875,Buff,368.7675,4.38382667617689,411.5689504930657
Sticker | bondik | London 2018,5.629,8,Skinout,31.570500000000003,Buff,25.941500000000005,4.608545034642034,411.56542782757316
StatTrak™ SG 553 | Ol' Rusty (Minimal Wear),0.23,0,Skinport,1.23825,Buff,1.00825,4.383695652173913,411.55664950231545
★ StatTrak™ Survival Knife | Slaughter (Factory New),362.03,0,Skinport,1949.0249999999999,Buff,1586.995,4.383600806562992,411.54774506529515
★ Flip Knife | Rust Coat (Well-Worn),174.78,0,Skinport,940.875,Buff,766.095,4.383196017851013,411.50974208806394
StatTrak™ Sawed-Off | Apocalypto (Factory New),5.01,0,Skinport,26.9685,Buff,21.9585,4.382934131736527,411.48515530549946
Sticker | Ramz1kBO$$ (Gold) | Berlin 2019,9.83,0,Skinport,52.913250000000005,Buff,43.08325000000001,4.382833163784334,411.47567608171
Tec-9 | Urban DDPAT (Factory New),0.096,0,Skinout,0.51675,Buff,0.42075000000000007,4.382812500000001,411.47373609350797
Sticker | Ax1Le (Holo) | Rio 2022,2.4,0,Skinport,12.91875,Buff,10.518749999999999,4.3828125,411.4737360935079
Glock-18 | Franklin (Minimal Wear),39.47,0,Skinport,212.45250000000001,Buff,172.98250000000002,4.382632379022042,411.45682570736915
StatTrak™ P2000 | Ivory (Field-Tested),0.233,8,Skinout,1.3065,Buff,1.0735,4.6072961373390555,411.4538952399671
StatTrak™ Five-SeveN | Fowl Play (Field-Tested),6.15,0,Skinport,33.10125,Buff,26.95125,4.382317073170732,411.4272236934452
P90 | Trigon (Battle-Scarred),10.92,0,Skinport,58.773,Buff,47.853,4.382142857142857,411.4108676846319
Glock-18 | Water Elemental (Minimal Wear),5.709,6,Skinout,31.6875,Buff,25.9785,4.550446663163426,411.40675211907256
Sealed Graffiti | Renegades | London 2018,0.79,0,Skinport,4.251,Buff,3.4610000000000003,4.381012658227848,411.30476066543196
★ Moto Gloves | Turtle (Well-Worn),124.48,0,Skinport,669.8249999999999,Buff,545.3449999999999,4.380984897172236,411.3021543606286
USP-S | Dark Water (Minimal Wear),69.58,0,Skinport,374.4,Buff,304.82,4.380856567979304,411.29010636805185
Sawed-Off | Apocalypto (Battle-Scarred),0.27,0,Skinport,1.45275,Buff,1.18275,4.3805555555555555,411.26184627099985
Dual Berettas | Urban Shock (Factory New),2.99,0,Skinport,16.0875,Buff,13.097499999999998,4.3804347826086945,411.2505076851799
StatTrak™ Galil AR | Blue Titanium (Factory New),8.49,0,Skinport,45.67875,Buff,37.18875,4.3803003533568905,411.23788699778345
★ StatTrak™ Butterfly Knife | Rust Coat (Battle-Scarred),704.63,0,Skinport,3790.7999999999997,Buff,3086.1699999999996,4.379844741211699,411.19511253923855
MAG-7 | Bulldozer (Factory New),160.58,0,Skinport,863.85,Buff,703.27,4.3795615892390085,411.1685292436754
"StatTrak™ Music Kit | Mateo Messina, For No Mankind",4.35,0,Skinport,23.4,Buff,19.049999999999997,4.379310344827586,411.14494154134024
UMP-45 | Full Stop (Field-Tested),0.87,0,Skinport,4.68,Buff,3.8099999999999996,4.379310344827585,411.1449415413402
★ StatTrak™ Bowie Knife | Case Hardened (Battle-Scarred),280.76,0,Skinport,1510.2749999999999,Buff,1229.5149999999999,4.379238495512181,411.1381960768136
"StatTrak™ Music Kit | Michael Bross, Invasion!",5.01,0,Skinport,26.949,Buff,21.939,4.379041916167665,411.119740521773
StatTrak™ CZ75-Auto | Tigris (Factory New),5.67,0,Skinport,30.498,Buff,24.828000000000003,4.378835978835979,411.10040640623185
Negev | Phoenix Stencil (Minimal Wear),11.96,0,Skinport,64.3305,Buff,52.3705,4.378804347826087,411.09743677661237
PP-Bizon | Bamboo Print (Factory New),5.42,0,Skinport,29.152499999999996,Buff,23.732499999999995,4.378690036900368,411.08670486789356
StatTrak™ P250 | Cyber Shell (Field-Tested),0.397,0,Skinout,2.13525,Buff,1.73825,4.378463476070529,411.0654345463576
Tec-9 | Toxic (Factory New),7.07,0,Skinport,38.025,Buff,30.955,4.378359264497878,411.0556508001576
Crasswater The Forgotten | Guerrilla Warfare,9.046,0,Skinout,48.652499999999996,Buff,39.6065,4.378344019456113,411.0542195424225
Sticker | Chicken Lover,0.31,0,Skinport,1.66725,Buff,1.3572499999999998,4.378225806451613,411.0431212929271
★ Classic Knife | Boreal Forest (Battle-Scarred),122.37,0,Skinport,658.125,Buff,535.755,4.378156410885021,411.03660619490404
StatTrak™ MAG-7 | Firestarter (Battle-Scarred),2.83,0,Skinport,15.21975,Buff,12.38975,4.378003533568904,411.02225353883523
StatTrak™ Tec-9 | Flash Out (Factory New),0.95,0,Skinport,5.109,Buff,4.159,4.377894736842105,411.0120393223588
★ Bayonet | Tiger Tooth (Minimal Wear),595.57,0,Skinport,3202.875,Buff,2607.305,4.377831321255267,411.0060856457088
★ Talon Knife | Damascus Steel (Well-Worn),411.37,0,Skinport,2212.275,Buff,1800.9050000000002,4.377822884507864,411.00529357441343
StatTrak™ CZ75-Auto | Twist (Minimal Wear),2.27,0,Skinport,12.206999999999999,Buff,9.937,4.3775330396475765,410.97808192720055
★ Butterfly Knife | Boreal Forest (Battle-Scarred),588.28,0,Skinport,3163.3777499999997,Buff,2575.09775,4.3773334976541785,410.95934822834136
USP-S | The Traitor (Minimal Wear),17.337,5,Skinout,95.6475,Buff,78.31049999999999,4.51695795120263,410.92392343685793
StatTrak™ M4A1-S | Bright Water (Minimal Wear),61.56,0,Skinport,331.00275,Buff,269.44275,4.376912768031189,410.91984866274123
Sticker | AdreN (Gold) | Katowice 2019,33.32,0,Skinport,179.15625,Buff,145.83625,4.376838235294118,410.91285126922196
StatTrak™ AK-47 | Cartel (Field-Tested),27.552,2,Skinout,149.6625,Buff,122.1105,4.432001306620209,410.8879057535608
StatTrak™ UMP-45 | Corporal (Battle-Scarred),0.35,0,Skinport,1.8817499999999998,Buff,1.5317499999999997,4.376428571428571,410.8743905955565
Sticker | mousesports | Cologne 2015,3.19,0,Skinport,17.15025,Buff,13.96025,4.376253918495298,410.85799356853937
★ Huntsman Knife | Forest DDPAT (Battle-Scarred),108.27,0,Skinport,582.06525,Buff,473.79525,4.376052923247437,410.8391234330786
StatTrak™ CZ75-Auto | Tacticat (Factory New),3.76,0,Skinport,20.21175,Buff,16.451749999999997,4.375465425531915,410.78396709683284
★ Shadow Daggers | Boreal Forest (Battle-Scarred),85.43,0,Skinport,459.22499999999997,Buff,373.79499999999996,4.375453587732646,410.78285572291657
M4A1-S | Atomic Alloy (Field-Tested),32.905,0,Skinout,176.85524999999998,Buff,143.95024999999998,4.374722686521805,410.7142361659677
